Price,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,Ichimoku_base,Ichimoku_conversion,Ichimoku_span_a,Ichimoku_span_b,Bollinger_upper,Bollinger_lower
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,
Date,,,,,,,,,,,,,,
2025-01-18,104408.0703125,104913.203125,102226.6171875,104124.953125,50445655726,64.48995625915606,1279.385745560503,294.1616445102876,97572.1640625,97572.1640625,97572.1640625,98764.2734375,104152.7241250814,90097.73368741861
2025-01-19,101089.609375,106299.796875,99570.53125,104411.2890625,76789928525,56.400776832185585,1347.87803875572,504.9049233593741,97779.94921875,97779.94921875,97779.94921875,98764.2734375,104461.14688346563,90633.95077278437
2025-01-20,102016.6640625,109114.8828125,99471.359375,101083.75,126279678351,57.986243894206346,1460.1327388231293,695.9504864521252,99187.4921875,99187.4921875,99187.4921875,99187.4921875,104880.74959205765,91073.09415794235
2025-01-21,106146.265625,107180.921875,100103.953125,102052.578125,88733878242,64.22680552989658,1860.868793846632,928.9341479310267,99187.4921875,99187.4921875,99187.4921875,99187.4921875,106120.01109147476,91006.48343977524
2025-01-22,103653.0703125,106294.34375,103360.265625,106136.3828125,53878181052,58.570368497798974,1954.741931185883,1134.095704581998,99187.4921875,101718.51953125,100453.005859375,99187.4921875,106728.82222828473,91074.29183421528
2025-01-23,103960.171875,106820.328125,101257.8046875,103657.671875,104104515428,59.048782476865895,2030.511130027895,1313.3787896711774,99187.4921875,102808.26171875,100997.876953125,99187.4921875,107313.01940869431,91075.36887255569
2025-01-24,104819.484375,107098.546875,102772.125,103965.671875,52388229265,60.425858998924724,2135.283879775583,1477.7598076920585,99187.4921875,103239.6640625,101213.578125,99187.4921875,107986.64058831136,91060.07347418863
2025-01-25,104714.6484375,105243.7890625,104120.375,104824.03125,23888996502,60.16006614639656,2184.6740917742136,1619.1426645084896,99187.4921875,104293.12109375,101740.306640625,99187.4921875,108579.21375165957,91107.46906084042
2025-01-26,102682.5,105438.6484375,102507.7109375,104713.2109375,22543395879,55.10057837621999,2036.3648487044848,1702.5871013476888,99187.4921875,104293.12109375,101740.306640625,99187.4921875,108644.26106395124,91102.86315479875
2025-01-27,102087.6875,103214.109375,97795.9375,102680.3046875,89006608428,53.677592413097805,1849.5122810720204,1731.972137292555,99187.4921875,103455.41015625,101321.451171875,99187.4921875,108843.71961596949,91419.90304028051
2025-01-28,101332.4765625,103730.8203125,100238.1875,102095.4140625,47180685494,51.846799270875934,1621.7960090685665,1709.9369116477574,99187.4921875,103455.41015625,101321.451171875,99187.4921875,108849.35492403677,92043.16304471323
2025-01-29,103703.2109375,104750.8046875,101283.8203125,101317.5234375,47432049818,56.825056527637834,1614.0222303300252,1690.7539753842111,99187.4921875,102488.4296875,100837.9609375,99187.4921875,108675.03872781832,93339.39642843168
2025-01-30,104735.3046875,106418.765625,103321.6484375,103709.3359375,41915744521,58.82100293151366,1671.870512169291,1686.9772827412273,99187.4921875,102447.2421875,100817.3671875,99187.4921875,108762.59150045445,94255.22881204555
2025-01-31,102405.0234375,106026.3515625,101543.8828125,104737.5625,45732764360,52.877261248517236,1512.2492029303103,1652.031666779044,99187.4921875,102447.2421875,100817.3671875,99187.4921875,108421.79289102893,95379.87039022105
2025-02-01,100655.90625,102755.7265625,100297.7109375,102402.796875,27757944848,48.88432501823638,1230.4254476526985,1567.710422953775,99187.4921875,102447.2421875,100817.3671875,99187.4921875,107818.46611572144,96599.94404052856
2025-02-02,97688.9765625,101430.6640625,96216.078125,100661.5390625,63091816853,42.958539127346995,758.9232660517009,1405.9529915733601,99187.4921875,101317.421875,100252.45703125,99187.4921875,107227.27089192775,97508.38457682224
2025-02-03,101405.421875,102514.171875,91242.890625,97681.1015625,115400897748,50.97526071273162,677.3325986600248,1260.2289129906933,99187.4921875,98830.828125,99009.16015625,99187.4921875,106704.74841673677,98518.04455201323
2025-02-04,97871.8203125,101745.6171875,96208.109375,101398.71875,73002130211,44.562433017925024,323.80665086128283,1072.9444605648112,99187.4921875,98830.828125,99009.16015625,99187.4921875,106984.3303221015,97975.19545914851
2025-02-05,96615.4453125,99113.2109375,96174.828125,97878.0078125,49125911241,42.51450974284093,-57.08611907630984,846.938344636587,99187.4921875,98830.828125,99009.16015625,99187.4921875,107381.1179050001,97264.26178249992
2025-02-06,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947,42.47744920585869,-356.6226532829605,606.2261450526776,99187.4921875,98830.828125,99009.16015625,99187.4921875,107462.63769810455,96395.86777064545
2025-02-07,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456,42.36215613960975,-592.3604383077327,366.50882838059556,99187.4921875,98830.828125,99009.16015625,99187.4921875,107417.56653071566,95653.04050053433
2025-02-08,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395,42.27241963495009,-774.0247342581133,138.4021158528538,100178.88671875,98634.62109375,99406.75390625,99187.4921875,107586.2903085574,95023.6010976926
2025-02-09,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800,42.32219413031564,-906.1262868202903,-70.503564681775,100178.88671875,96999.30859375,98589.09765625,99187.4921875,107637.21649257577,94421.01788242423
2025-02-10,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391,45.034493608420135,-924.5152200320299,-241.305895751826,100178.88671875,96878.53125,98528.708984375,99187.4921875,106938.07937215264,94249.28390909736
2025-02-11,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272,41.266764600581546,-1063.2115042288788,-405.6870174472366,100178.88671875,96878.53125,98528.708984375,99187.4921875,106713.89274715137,93682.90647159863
2025-02-12,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530,47.2770477017249,-989.1733301183995,-522.3842799814693,100178.88671875,97923.41015625,99051.1484375,99187.4921875,106244.64937454605,93544.71859420397
2025-02-13,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860,44.390071380397494,-1020.5653245603899,-622.0204888972535,100178.88671875,97127.671875,98653.279296875,99187.4921875,105562.67375013663,93407.13249986336
2025-02-14,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277,46.84186404517728,-962.9234254814946,-690.2010762141017,100178.88671875,97127.671875,98653.279296875,99187.4921875,104757.63731016107,93491.60097108893
2025-02-15,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288,47.044644700039726,-901.0945516962529,-732.379771310532,99211.90625,97127.671875,98169.7890625,99187.4921875,104293.14737578016,93445.87606171984
2025-02-16,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396,43.52452696567702,-954.4895666599914,-776.8017303804239,99170.71875,96460.3359375,97815.52734375,99187.4921875,103907.44643918634,93240.31137331366
2025-02-17,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690,42.54470327265408,-1017.4862250599544,-824.9386293163301,99170.71875,96460.3359375,97815.52734375,99187.4921875,103604.83096718589,92987.01747031412
2025-02-18,95539.546875,96695.375,93388.8359375,95773.8125,37325720482,41.95256617988026,-1073.9008757999836,-874.7310786130608,99170.71875,96104.15234375,97637.435546875,99187.4921875,102703.32094277897,93072.16108847102
2025-02-19,96635.609375,96855.59375,95011.96875,95532.53125,28990872862,45.76305533449385,-1018.4270166840579,-903.4702662272603,98830.828125,96104.15234375,97467.490234375,99187.4921875,101152.8380575718,93812.67444242821
2025-02-20,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771,51.11758494851668,-827.8794188959728,-888.3520967610028,98830.828125,96104.15234375,97467.490234375,99187.4921875,100212.27578755311,94346.12811869688
2025-02-21,96125.546875,99497.96875,94852.9609375,98340.671875,49608706470,44.908926629723865,-845.3233802426839,-879.7463534573392,98830.828125,96443.40234375,97637.115234375,99187.4921875,99579.23067574848,94526.13729300153
2025-02-22,96577.7578125,96950.15625,95765.34375,96134.203125,18353824477,46.34600143926655,-813.2831796710961,-866.4537187000907,98830.828125,96443.40234375,97637.115234375,99187.4921875,99514.11081747257,94480.13527627743
2025-02-23,96273.921875,96671.875,95270.453125,96577.8046875,16999478976,45.48743801887084,-803.1498986857041,-853.7929546972134,98830.828125,96443.40234375,97637.115234375,99187.4921875,98253.78589672822,95227.31019702178
2025-02-24,91418.171875,96503.453125,91371.7421875,96277.9609375,44046480529,34.490698044798236,-1173.4112893816346,-917.7166216340977,98830.828125,95434.85546875,97132.841796875,99187.4921875,99116.56443069769,93719.16681930232
2025-02-25,88736.171875,92511.078125,86008.234375,91437.1171875,92139104128,30.15447695812118,-1664.078632070683,-1066.989023721415,96017.29296875,92753.1015625,94385.197265625,97561.55859375,100319.94920286756,91727.85470338243
2025-02-26,84347.0234375,89286.25,82131.8984375,88638.890625,64597492134,24.68496962794032,-2379.6722530427796,-1329.5256695856879,92443.8125,90814.93359375,91629.373046875,95623.390625,102056.99015768172,88766.18640481829
2025-02-27,84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954,25.863519695164058,-2884.708917587399,-1640.56231918603,92323.03515625,90814.93359375,91568.984375,95623.390625,102910.02094875285,86730.66967624714
2025-02-28,84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576,25.46559169398141,-3273.9407468735008,-1967.2380047235242,90381.54296875,88873.44140625,89627.4921875,93681.8984375,103448.14532346933,84981.60077028067
2025-03-01,86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396,31.176986371147635,-3409.2501915064786,-2255.640442080115,89997.265625,88873.44140625,89435.353515625,93681.8984375,103515.17038392586,83867.75774107415
2025-03-02,94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092,51.145193007936165,-2820.9677029254235,-2368.7058942491767,89201.52734375,87599.53515625,88400.53125,93681.8984375,103209.7557870995,83854.2520254005
2025-03-03,86065.671875,94429.75,85081.3046875,94248.421875,70072228536,39.007201087465,-2980.6642159696057,-2491.097558593263,89201.52734375,87460.39453125,88330.9609375,93681.8984375,103191.34332820606,82904.48870304394
2025-03-04,87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474,41.13363935757111,-2979.556603357836,-2588.789367546178,89201.52734375,87376.18359375,88288.85546875,93681.8984375,102705.83900788904,82323.62661711097
2025-03-05,90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027,46.98742577820477,-2673.3996200767288,-2605.711418052288,88873.44140625,86646.17578125,87759.80859375,93681.8984375,102256.47623336481,82172.95892288518
2025-03-06,89961.7265625,92804.9375,87852.140625,90622.359375,47749810486,46.02829876987446,-2455.8629743997735,-2575.7417293217854,88873.44140625,86646.17578125,87759.80859375,93681.8984375,101618.80131549644,82055.90962200356
2025-03-07,86742.671875,91191.046875,84717.6796875,89963.28125,65945677657,41.582333944318314,-2514.231925371976,-2563.4397685318236,88873.44140625,86646.17578125,87759.80859375,93681.8984375,100944.14440868249,81646.7985600675
2025-03-08,86154.59375,86847.265625,85247.484375,86742.65625,18206118081,40.8068627679409,-2578.222584391522,-2566.3963317037633,88873.44140625,86646.17578125,87759.80859375,93681.8984375,100418.1963640464,81170.70285470362
2025-03-09,80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977,34.30125948303443,-3041.9948696986685,-2661.5160393027445,88873.44140625,87547.9609375,88210.701171875,93681.8984375,100338.14623948702,79733.518604263
2025-03-10,78532.0,83955.9296875,77420.59375,80597.1484375,54061099422,32.239111830951714,-3535.734165227652,-2836.359664487726,88459.28125,86232.015625,87345.6484375,93267.73828125,100305.46231784007,78065.44783840993
2025-03-11,82862.2109375,83577.7578125,76624.25,78523.875,54702837196,40.32499072359087,-3536.8437474486273,-2976.4564810799066,88061.109375,85527.0,86794.0546875,92869.56640625,99389.59101374491,77603.97929875509
2025-03-12,83722.359375,84358.578125,80635.25,82857.375,40353484454,41.8103880537427,-3428.791336824608,-3066.923452228847,88061.109375,84714.59375,86387.8515625,92869.56640625,97852.00578981586,77680.40671018415
2025-03-13,81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153,38.6145534270828,-3516.9075668277364,-3156.9202751486255,88061.109375,84714.59375,86387.8515625,91902.5859375,96732.14351920193,77294.38460579808
2025-03-14,83969.1015625,85263.2890625,80797.5625,81066.9921875,29588112414,43.68122929920012,-3314.3354207694792,-3188.4033042727965,88061.109375,84714.59375,86387.8515625,91861.3984375,95124.93126636448,77640.73123363552
2025-03-15,84343.109375,84672.671875,83639.59375,83968.40625,13650491277,44.31901232816623,-3088.01946464667,-3168.3265363475716,88061.109375,83907.6484375,85984.37890625,91861.3984375,93287.37242312063,78285.20882687936
2025-03-16,82579.6875,85051.6015625,82017.90625,84333.3203125,21330270174,41.90916760381451,-3016.1871190844104,-3137.89865289494,88061.109375,81735.7578125,84898.43359375,91861.3984375,92499.63603911901,78189.096773381
2025-03-17,84075.6875,84725.328125,82492.15625,82576.3359375,25092785558,44.65839576667876,-2806.196681745496,-3071.558258665051,88061.109375,81547.69140625,84804.400390625,91521.5078125,92111.4652391917,78111.21913580831
2025-03-18,82718.5,84075.71875,81179.9921875,84075.71875,24095774594,42.68475147623651,-2717.9604794800107,-3000.8387028280436,88061.109375,80943.76953125,84502.439453125,91521.5078125,92101.23159120895,77958.60044004105
2025-03-19,86854.2265625,87021.1875,82569.7265625,82718.8046875,34931960257,49.944392564271936,-2287.940133921802,-2858.2589890467953,86787.203125,81822.71875,84304.9609375,91521.5078125,92250.9022242156,78023.9298070344
2025-03-20,84167.1953125,87443.265625,83647.1953125,86872.953125,29028988961,45.87846676217573,-2139.306286160572,-2714.468448469551,86648.0625,83687.55859375,85167.810546875,91521.5078125,92245.59883050737,78008.65195074264
2025-03-21,84043.2421875,84782.2734375,83171.0703125,84164.5390625,19030452299,45.69366837127338,-2008.3637055936852,-2573.247499894378,86563.8515625,83687.55859375,85125.705078125,91521.5078125,92148.3903586384,77906.99323511161
2025-03-22,83832.484375,84513.875,83674.78125,84046.2578125,9863214091,45.35911550695997,-1899.6986180487438,-2438.5377235252513,85833.84375,84120.4140625,84977.12890625,91521.5078125,90242.84090307624,78770.95597192376
2025-03-23,86054.375,86094.78125,83794.9140625,83831.8984375,12594615537,49.55256569063864,-1615.668330165412,-2273.9638448532837,85833.84375,84311.62890625,85072.736328125,91325.30078125,90241.6641429523,78771.00304454769
2025-03-24,87498.9140625,88758.7265625,85541.1953125,86070.9296875,34582604933,52.125053729259626,-1259.4914178047911,-2071.069359443585,85833.84375,84969.359375,85401.6015625,89689.98828125,90282.90997076848,78757.42909173151
2025-03-25,87471.703125,88542.3984375,86346.078125,87512.8203125,30005840049,52.0711882328429,-968.2529268635117,-1850.5060729275706,85833.84375,84969.359375,85401.6015625,89569.2109375,89597.25555579783,79127.89756920218
2025-03-26,86900.8828125,88292.15625,85861.453125,87460.234375,26704046038,50.88328813891924,-774.5759241104824,-1635.320043164153,85833.84375,84969.359375,85401.6015625,89569.2109375,88934.64602421131,79484.4227257887
2025-03-27,87177.1015625,87786.7265625,85837.9375,86896.2578125,24413471941,51.460343587980795,-591.9730624195363,-1426.6506470152297,85833.84375,85664.2265625,85749.03515625,89184.93359375,89006.47592651982,79456.03579223018
2025-03-28,84353.1484375,87489.859375,83557.640625,87185.234375,34198619509,45.56620753326482,-667.434624485948,-1274.8074425093732,85527.0,85964.8984375,85745.94921875,88389.1953125,88835.15850520202,79447.20868229798
2025-03-29,82597.5859375,84567.3359375,81634.140625,84352.0703125,16969396135,42.32096935347258,-858.9957101563778,-1191.6450960387742,84714.59375,85196.43359375,84955.513671875,88389.1953125,88709.07008656557,79772.95178843444
2025-03-30,82334.5234375,83505.0,81573.25,82596.984375,14763760943,41.84010368017413,-1020.2750996684626,-1157.371096764712,84714.59375,85165.98828125,84940.291015625,88389.1953125,88176.44596916926,80685.82824958075
2025-03-31,82548.9140625,83870.125,81293.890625,82336.0625,29004228247,42.41437062377927,-1117.9041430221696,-1149.4777060162037,84714.59375,85026.30859375,84870.451171875,88061.109375,88189.40970005779,80641.5348311922
2025-04-01,85169.171875,85487.3671875,82429.359375,82551.921875,28175650319,49.03750806466673,-972.6310706580116,-1114.1083789445654,83907.6484375,85026.30859375,84466.978515625,88061.109375,88261.29968923923,80714.32609201079
2025-04-02,82485.7109375,88466.953125,82343.5390625,85180.609375,47584398470,43.5173893240326,-1061.7942816757422,-1103.645559490801,82691.48828125,84918.14453125,83804.81640625,88061.109375,88119.65513976618,80997.8714227338
2025-04-03,83102.828125,83909.296875,81282.1015625,82487.4765625,36852112080,45.04935786399254,-1070.3225570408977,-1096.9809590008203,82691.48828125,84874.52734375,83783.0078125,88061.109375,88124.72318984669,80906.17602890333
2025-04-04,83843.8046875,84696.1484375,81670.75,83100.25,45157640207,46.91126896747054,-1005.6976047538919,-1078.7242881514346,82691.48828125,84874.52734375,83783.0078125,88061.109375,88111.0704982569,80869.8982517431
2025-04-05,83504.796875,84207.015625,82377.734375,83844.703125,14380803631,46.14096390550111,-970.647936526133,-1057.1090178263744,82691.48828125,84874.52734375,83783.0078125,88061.109375,88081.33751237088,80992.1421751291
2025-04-06,78214.484375,83704.71875,77097.7421875,83504.5078125,36294853736,36.16184037085499,-1354.1450860738842,-1116.5162314758763,82928.234375,82782.34765625,82855.291015625,88061.109375,88735.03856888099,79752.32080611901
2025-04-07,79235.3359375,81119.0625,74436.6796875,78221.3359375,91262424987,38.907577988023846,-1557.7385106645816,-1204.7606873136174,81597.703125,81451.81640625,81524.759765625,86967.32421875,89029.60687580702,79109.43609294298
2025-04-08,76271.953125,80823.890625,76198.0234375,79218.4765625,48314590749,34.296164438580334,-1935.8922328007175,-1350.9869964110376,81597.703125,81451.81640625,81524.759765625,86967.32421875,89379.25187349661,77701.56375150337
2025-04-09,82573.953125,83541.0,74589.671875,76273.5625,84213627038,48.32332483211093,-1707.3814198555192,-1422.265881099934,81597.703125,81451.81640625,81524.759765625,86967.32421875,89306.68020331589,77614.8112029341
2025-04-10,79626.140625,82700.9296875,78456.1328125,82565.9765625,44718000633,43.63107532481378,-1744.044527435719,-1486.621610367091,81597.703125,81451.81640625,81524.759765625,86967.32421875,89310.5430700476,77169.2381799524
2025-04-11,83404.8359375,84247.4765625,78936.3203125,79625.046875,41656778779,50.29393105412867,-1451.4596491588163,-1479.5892181254362,81597.703125,79566.4140625,80582.05859375,86967.32421875,89283.6710366701,77153.34536957991
2025-04-12,85287.109375,85856.1875,82769.375,83404.515625,24258059104,53.25777647633001,-1055.5327649058745,-1394.7779274815239,81597.703125,80146.43359375,80872.068359375,86967.32421875,89182.45341909144,77177.83642465857
2025-04-13,83684.9765625,86015.1875,83027.0078125,85279.46875,28796984817,50.49771748269727,-861.110242173163,-1288.0443904198517,81597.703125,80225.93359375,80911.818359375,86967.32421875,88664.20475728028,77314.69133646971
2025-04-14,84542.390625,85785.0,83690.640625,83694.5234375,34090769777,51.93339067856847,-630.5739787253406,-1156.5503080809494,81597.703125,80225.93359375,80911.818359375,85693.41796875,88189.1267351328,77496.8381086172
2025-04-15,83668.9921875,86429.3515625,83598.8203125,84539.6953125,28040322885,50.33205806587892,-512.4411806824501,-1027.7284826012497,81597.703125,80433.015625,81015.359375,85554.27734375,87713.28168507195,77649.49409617805
2025-04-16,84033.8671875,85428.28125,83100.6171875,83674.5078125,29617804112,51.01164359093527,-384.94037103992014,-899.1708602889838,81597.703125,80509.51171875,81053.607421875,85470.06640625,87165.85387140351,77882.59847234648
2025-04-17,84895.75,85449.0703125,83749.75,84030.671875,21276866029,52.65939083085816,-211.90560498337436,-761.717809227862,81597.703125,80509.51171875,81053.607421875,84740.05859375,87241.5158698005,77861.1966301995
2025-04-18,84450.8046875,85095.046875,84298.8828125,84900.1875,12728372364,51.69273836732123,-109.41639035235858,-631.2575254527613,81597.703125,82442.7421875,82020.22265625,84740.05859375,87406.83216379254,77881.20221120745
2025-04-19,85063.4140625,85597.703125,84353.4609375,84450.8671875,15259300427,52.972726714438366,20.997461741499137,-500.80652801390926,81489.5390625,82682.8359375,82086.1875,84740.05859375,87655.03626730894,77905.88717019105
2025-04-20,85174.3046875,85306.3828125,83976.84375,85066.0703125,14664050812,53.21438506911518,131.78024515700235,-374.28917337972695,81451.81640625,84599.36328125,83025.58984375,84740.05859375,87894.4939614387,77928.9685385613
2025-04-21,87518.90625,88460.09375,85143.8359375,85171.5390625,41396190190,58.115190518907625,404.10784689101274,-218.60976932557904,81451.81640625,85743.55078125,83597.68359375,84740.05859375,88320.59929910394,77737.83663839607
2025-04-22,93441.890625,93817.3828125,87084.53125,87521.875,55899038456,67.40425957157228,1085.3534924445412,42.18288302844502,84127.03125,88459.0,86293.015625,84740.05859375,90535.7630481648,76618.2908580852
2025-04-23,93699.109375,94535.734375,91962.9609375,93427.5859375,41719568821,67.73887188351094,1627.2431322093325,359.1949328646225,84486.20703125,88818.17578125,86652.19140625,84486.20703125,92337.73002486608,75875.95200638393
2025-04-24,93943.796875,94016.1953125,91696.7109375,93692.3984375,31483175315,68.07461801084173,2052.7756917719526,697.9110846460885,84486.20703125,88818.17578125,86652.19140625,84486.20703125,93889.05669203462,75334.62455796538
2025-04-25,94720.5,95768.390625,92898.59375,93954.25,40915232364,69.17138270273747,2424.7359157395695,1043.2760508647848,85102.53515625,89759.0703125,87430.802734375,85102.53515625,95419.61107877218,74925.64048372781
2025-04-26,94646.9296875,95251.359375,93927.25,94714.6484375,17612825123,68.92982728618372,2682.6565686687245,1371.152154425573,85102.53515625,89872.6171875,87487.576171875,85102.53515625,96509.46538337713,75479.03071037287
2025-04-27,93754.84375,95301.203125,93665.3984375,94660.90625,18090367764,65.92361190001286,2782.9960188990517,1653.5209273202686,85102.53515625,89872.6171875,87487.576171875,85102.53515625,97273.44214629795,76167.00472870204
2025-04-28,94978.75,95598.4921875,92860.8046875,93755.3046875,32363449569,67.98648452689889,2927.5280409439,1908.322350044995,85102.53515625,89872.6171875,87487.576171875,85102.53515625,97639.46854495254,77671.65801754745
2025-04-29,94284.7890625,95485.4140625,93796.6328125,94981.859375,25806129921,65.56295167788001,2952.044529971128,2117.0667860302215,85102.53515625,90456.11328125,87779.32421875,85102.53515625,98337.22819874778,78144.98195750221
2025-04-30,94799.40625,95090.203125,94200.046875,94275.1171875,25726144512,66.51617644000206,2978.663155648057,2289.386059953789,85102.53515625,91426.4609375,88264.498046875,85102.53515625,98663.52345333238,79336.01326541761
